city,state,publish_date,url,title,category,population,lat,lng
Merced,CA,,https://www.mercedsunstar.com/news/coronavirus/article241233151.html,"Coronavirus emergency declared by Merced, CA supervisors",state_of_emergency,144117.0,37.3057,-120.4779
Merced,CA,,https://www.mercedsunstar.com/news/coronavirus/article241185291.html,"Coronavirus health emergency in Merced County, City of Merced",state_of_emergency,144117.0,37.3057,-120.4779
Mesa,CA,03-12-2020 00:00,https://losangeles.cbslocal.com/2020/03/12/costa-mesa-declares-local-emergency-over-coronavirus-pandemic-cancels-large-scale-gatherings/,"Costa Mesa Declares Local Emergency Over Coronavirus Pandemic, OCFA Closes All Fire Stations To Public",state_of_emergency,288.0,37.4189,-118.5424
Modesto,CA,,https://www.modbee.com/living/health-fitness/article241193151.html,Modesto CA declares emergency to combat coronavirus,state_of_emergency,381398.0,37.6374,-121.0028
Monterey,CA,03-06-2020 00:00,https://www.thecalifornian.com/story/news/2020/03/06/gonzales-california-cancels-community-summit-over-coronavirus-covid-19-covid-19-flu-concerns/4980632002/,"Monterey County declares local emergency related to COVID-19, local events canceled",state_of_emergency,28639.0,36.5922,-121.8807
Moraga,CA,03-17-2020 20:55,https://patch.com/california/lamorinda/moraga-coronavirus-town-declares-local-emergency,Moraga Coronavirus: Town Declares Local Emergency,state_of_emergency,17630.0,37.8438,-122.1225
Morro Bay,CA,,https://www.sanluisobispo.com/news/local/article241209836.html,Coronavirus: Morro Bay declares emergency after SLO County case,state_of_emergency,10635.0,35.3681,-120.8482
Mountain View,CA,03-12-2020 00:00,https://www.mv-voice.com/news/2020/03/12/mountain-view-announces-state-of-emergency-over-spread-of-coronavirus,Mountain View announces state of emergency over spread of coronavirus,state_of_emergency,81438.0,37.4,-122.0796
Napa,CA,03-17-2020 05:30,https://patch.com/california/napavalley/local-emergencies-declared-4-napa-county-cities-coronavirus,Local Emergencies Declared In 4 Napa County Cities: Coronavirus,state_of_emergency,87032.0,38.2976,-122.3011
Oakland,CA,03-12-2020 00:26,https://abc7news.com/health/coronavirus-concerns-oakland-declares-state-of-emergency/6004930/,"Coronavirus concerns: Oakland declares state of emergency, bans mass gatherings",state_of_emergency,425195.0,37.7903,-122.2165
Oakville,CA,03-24-2020 11:00,https://www.insidehalton.com/news-story/9914656--a-danger-of-major-proportions-state-of-emergency-declared-in-oakville-due-to-coronavirus-spreading-locally/,'A danger of major proportions': State of emergency declared in Oakville due to coronavirus spreading locally,state_of_emergency,178.0,38.4384,-122.4067
Pacific Grove,CA,,http://www.montereycountyweekly.com/blogs/news_blog/carmel-monterey-and-pacific-grove-proclaim-emergencies-to-protect-citizens/article_36345348-656c-11ea-a716-73483b7062db.html,"Carmel, Monterey and Pacific Grove proclaim emergencies to protect citizens during COVID-19 outbreak.",state_of_emergency,15698.0,36.6191,-121.9255
Palm Desert,CA,03-17-2020 17:49,https://patch.com/california/palmdesert/palm-desert-declares-local-emergency-coronavirus,Palm Desert Declares Local Emergency: Coronavirus,state_of_emergency,52932.0,33.7378,-116.3695
Palm Desert,CA,03-17-2020 00:00,https://losangeles.cbslocal.com/2020/03/17/coronavirus-palm-desert-emergency/,"Palm Desert Issues Local Emergency, Closes City Buildings Due To Coronavirus Outbreak",state_of_emergency,52932.0,33.7378,-116.3695
Palm Springs,CA,03-16-2020 15:32,https://patch.com/california/palmdesert/coronavirus-city-palm-springs-declares-local-emergency,Coronavirus: City Of Palm Springs Declares Local Emergency,state_of_emergency,48142.0,33.8017,-116.5382
Palm Springs,CA,03-18-2020 00:00,https://www.latimes.com/california/story/2020-03-18/with-three-coronavirus-deaths-in-area-palm-springs-issues-shelter-in-place-rules,"With three coronavirus deaths in area, Palm Springs issues shelter-in-place order",shelter_in_place,48142.0,33.8017,-116.5382
Palo Alto,CA,03-12-2020 00:00,https://paloaltoonline.com/news/2020/03/12/palo-alto-declares-coronavirus-emergency,Palo Alto declares coronavirus 'state of emergency',state_of_emergency,67178.0,37.3913,-122.1467
Pasadena,CA,03-04-2020 17:42,https://www.pasadenastarnews.com/pasadena-to-declare-state-of-emergency-over-coronavirus,Pasadena declares state of emergency over coronavirus,state_of_emergency,142647.0,34.1597,-118.139
Pasadena,CA,03-09-2020 10:58,https://patch.com/california/pasadena-ca/pasadena-declares-public-health-emergency-covid-19-response,Pasadena Declares Public Health Emergency For COVID-19 Response,state_of_emergency,142647.0,34.1597,-118.139
Peters,CA,03-04-2020 00:00,https://mccaul.house.gov/media-center/press-releases/in-wake-of-coronavirus-outbreak-reps-mccaul-peters-engel-guthrie-eshoo,"In Wake of Coronavirus Outbreak, Reps. McCaul, Peters, Engel, Guthrie, Eshoo, Hudson, Schrader, Bilirakis Introduce Bipartisan Bill to Prevent Critical Access Drug Shortages",None,465.0,37.9763,-121.0439
Pismo Beach,CA,,https://www.sanluisobispo.com/news/coronavirus/article241249011.html,Pismo Beach CA declares local coronavirus emergency,state_of_emergency,8237.0,35.1492,-120.6506
Redding,CA,03-17-2020 00:00,https://www.redding.com/story/news/2020/03/17/redding-vote-enacting-state-emergency-due-covid-19-threat/5068847002/,"UPDATE: Redding declares coronavirus emergency. Also, police department makes changes",state_of_emergency,120270.0,40.5698,-122.365
Redondo Beach,CA,03-16-2020 13:39,https://patch.com/california/redondobeach/redondo-beach-declares-local-emergency-farmers-markets-closed,Redondo Beach Declares Local Emergency Amid Coronavirus Pandemic,state_of_emergency,67908.0,33.8574,-118.3766
Redwood City,CA,03-15-2020 12:45,https://patch.com/california/redwoodcity-woodside/redwood-city-declares-emergency-amid-coronavirus-outbreak,Redwood City Declares Emergency Amid Coronavirus Outbreak,state_of_emergency,86685.0,37.5026,-122.2252
Riverside,CA,03-08-2020 23:03,https://abc7.com/health/coronavirus-riverside-county-declares-health-emergency/5995948/,Coronavirus: Riverside County declares health emergency after 2 cases diagnosed,state_of_emergency,2084749.0,33.9381,-117.3948
Rolling Hills,CA,03-17-2020 14:21,https://patch.com/california/palosverdes/coronavirus-rolling-hills-estates-declares-local-emergency,Coronavirus: Rolling Hills Estates Declares Local Emergency,state_of_emergency,1882.0,33.76,-118.3471
Rolling Hills Estates,CA,03-17-2020 14:21,https://patch.com/california/palosverdes/coronavirus-rolling-hills-estates-declares-local-emergency,Coronavirus: Rolling Hills Estates Declares Local Emergency,state_of_emergency,8226.0,33.7783,-118.3508
Sacramento,CA,,https://www.sacbee.com/news/local/health-and-medicine/article240941561.html,Sacramento County CA declares emergency amid coronavirus,state_of_emergency,1854698.0,38.5667,-121.4683
San Bernardino,CA,03-19-2020 19:15,https://www.sbsun.com/coronavirus-concerns-lead-san-bernardino-to-declare-emergency-eviction-moratorium,"Coronavirus concerns lead San Bernardino to declare emergency, eviction moratorium",state_of_emergency,216995.0,34.1417,-117.2945
San Joaquin,CA,03-17-2020 00:00,https://www.recordnet.com/news/20200317/san-joaquin-county-declares-emergency-over-coronavirus,San Joaquin County declares emergency over coronavirus,state_of_emergency,4024.0,36.6057,-120.1897
San Ramon,CA,03-18-2020 11:26,https://patch.com/california/sanramon/coronavirus-emergency-declaration-issued-san-ramon,Coronavirus: Emergency Declaration Issued In San Ramon,state_of_emergency,75931.0,37.7625,-121.9365
Santa Barbara,CA,,https://www.noozhawk.com/article/santa_barbara_county_declares_public_health_emergency_for_coronavirus,Santa Barbara County Declares Public Health Emergency for Coronavirus,state_of_emergency,204034.0,34.4285,-119.7202
Santa Clarita,CA,03-13-2020 16:11,https://signalscv.com/2020/03/coronavirus-santa-clarita-declares-local-emergency/,Coronavirus: Santa Clarita declares local emergency,state_of_emergency,309378.0,34.4155,-118.4992
Santa Maria,CA,03-19-2020 19:43,https://www.ksby.com/news/coronavirus/santa-maria-declares-local-emergency-in-response-to-covid-19-outbreak,Santa Maria declares local emergency in response to COVID-19 outbreak,state_of_emergency,140219.0,34.9333,-120.4432
Santa Monica,CA,03-14-2020 12:20,https://patch.com/california/santamonica/santa-monica-confirms-first-coronavirus-case-declares-emergency,"Santa Monica Confirms First Coronavirus Case, Declares Emergency",state_of_emergency,92306.0,34.0232,-118.4813
Scotia,CA,,https://globalnews.ca/news/6714640/coronavirus-update-nova-scotia/,"Nova Scotia declares state of emergency, announces 7 new cases of COVID-19",state_of_emergency,734.0,40.4774,-124.1032
Shafter,CA,03-18-2020 04:10,https://www.turnto23.com/news/coronavirus/city-of-shafter-declares-local-state-of-emergency-due-to-covid-19-concerns,City of Shafter declares local state of emergency due to COVID-19 concerns,state_of_emergency,20889.0,35.4794,-119.2013
Solana Beach,CA,03-21-2020 00:00,https://www.delmartimes.net/news/story/2020-03-21/solana-beach-declares-local-emergency-due-to-coronavirus,Solana Beach declares local emergency due to coronavirus,state_of_emergency,13444.0,32.9942,-117.2575
Solvang,CA,,https://santamariatimes.com/news/local/solvang-city-council-calls-emergency-meeting-tonight-over-coronavirus/article_0ee561cd-5cad-56b9-b985-db0f79e79257.html,Solvang City Council calls emergency meeting tonight over coronavirus,None,16741.0,34.5936,-120.1401
Sonoma,CA,03-05-2020 08:59,https://www.pressdemocrat.com/news/10783181-181/sonoma-county-california-declare-emergencies,"Sonoma County, California declare emergencies in wake of state’s first coronavirus death",state_of_emergency,34089.0,38.2902,-122.4598
Sonoma,CA,03-03-2020 03:18,https://abc7news.com/5980442,"Coronavirus outbreak: Sonoma County officials declare health emergency, healdsburg school closes",state_of_emergency,34089.0,38.2902,-122.4598
South Lake Tahoe,CA,,https://www.tahoedailytribune.com/news/city-of-south-lake-tahoe-declares-emergency-due-to-coronavirus/,City of South Lake Tahoe declares emergency due to coronavirus,state_of_emergency,29890.0,38.9393,-119.9828
Stockton,CA,03-12-2020 00:00,https://www.recordnet.com/news/20200312/stockton-declares-state-of-emergency-due-to-coronavirus,Stockton declares state of emergency due to coronavirus,state_of_emergency,394467.0,37.9766,-121.3111
Stratford,CA,,https://globalnews.ca/news/6737379/coronavirus-pandemic-stratford-perth-county-declare-state-of-emergency/,"Coronavirus pandemic: Stratford, Perth County declare state of emergency",state_of_emergency,966.0,36.1884,-119.8224
Suisun City,CA,03-17-2020 05:50,https://www.dailyrepublic.com/all-dr-news/solano-news/fairfield/fairfield-suisun-city-officials-declare-state-of-emergency-due-to-virus-spread/,"Fairfield, Suisun City officials declare state of emergency due to virus spread",state_of_emergency,29639.0,38.2471,-122.0086
Sunnyvale,CA,03-12-2020 20:46,https://www.svvoice.com/city-of-sunnyvale-declares-state-of-emergency-due-to-coronavirus-outbreak/,City of Sunnyvale Declares State of Emergency due to Coronavirus Outbreak,state_of_emergency,153656.0,37.3836,-122.0257
Sutter,CA,,https://yubanet.com/regional/bi-county-health-officer-recommends-state-of-emergency-for-covid-19-preparedness-in-yuba-and-sutter-counties/,Bi-County Health Officer Recommends State of Emergency for COVID-19 Preparedness in Yuba and Sutter counties,state_of_emergency,2948.0,39.1557,-121.7492
Temecula,CA,03-18-2020 12:32,https://patch.com/california/temecula/city-temecula-proclaims-local-emergency-due-coronavirus,City Of Temecula Proclaims Local Emergency Due To Coronavirus,state_of_emergency,114327.0,33.4928,-117.1315
Torrance,CA,03-13-2020 21:21,https://www.dailybreeze.com/city-of-torrance-declares-state-of-local-emergency-amid-coronavirus-concerns,Torrance declares state of local emergency amid coronavirus concerns,state_of_emergency,146758.0,33.8346,-118.3417
Truckee,CA,,https://www.sierrasun.com/news/health-wellness/town-of-truckee-declares-local-emergency-over-coronavirus/,Town of Truckee declares local emergency over coronavirus,state_of_emergency,12418.0,39.3454,-120.1848
Twain,CA,,https://www.mymotherlode.com/news/local/1027591/mark-twain-medical-center-enacts-coronavirus-visitor-policy.html,Mark Twain Medical Center Enacts Coronavirus Visitor Policy,None,41.0,40.0355,-121.0404
Upland,CA,03-16-2020 23:53,https://www.dailybulletin.com/upland-proclaims-local-emergency-closes-library-and-other-facilities-due-to-coronavirus,"Upland proclaims local emergency, closes library and other facilities due to coronavirus",state_of_emergency,76999.0,34.1178,-117.6604
Vacaville,CA,03-18-2020 22:53,https://www.thereporter.com/coronavirus-vacaville-declares-local-emergency,Coronavirus: Vacaville declares local emergency,state_of_emergency,100801.0,38.359,-121.96799999999999
Vacaville,CA,03-19-2020 05:30,https://www.dailyrepublic.com/all-dr-news/solano-news/vacaville/vacaville-declares-its-own-covid-19-emergency/,Vacaville declares its own Covid-19 emergency,state_of_emergency,100801.0,38.359,-121.96799999999999
Vacaville,CA,03-21-2020 23:30,https://www.thereporter.com/coronavirus-vacaville-city-council-to-vote-on-local-emergency-declaration,Coronavirus: Vacaville City Council to vote on local emergency declaration,state_of_emergency,100801.0,38.359,-121.96799999999999
Val Verde,CA,,http://delrionewsherald.com/news/article_0e462d88-67e8-11ea-ae46-bb0e1395731e.html,Val Verde County judge issues declaration of local disaster for COVID-19 emergency,state_of_emergency,2928.0,34.4504,-118.6717
Vallejo,CA,03-15-2020 00:06,https://www.timesheraldonline.com/vallejo-city-council-set-to-declare-local-state-of-emergency-amid-covid-19-outbreak,Vallejo City Council set to declare local state of emergency amid COVID-19 outbreak,state_of_emergency,173844.0,38.1133,-122.2359
Victor,CA,03-18-2020 04:49,https://www.vvng.com/city-of-victorville-declares-local-emergency-amid-coronavirus-concerns/,City of Victorville Declares Local Emergency Amid Coronavirus Concerns,state_of_emergency,384.0,38.1385,-121.1987
Victorville,CA,03-18-2020 04:49,https://www.vvng.com/city-of-victorville-declares-local-emergency-amid-coronavirus-concerns/,City of Victorville Declares Local Emergency Amid Coronavirus Concerns,state_of_emergency,346948.0,34.5277,-117.3536
Visalia,CA,03-17-2020 00:00,https://www.visaliatimesdelta.com/story/news/2020/03/17/supervisors-visalia-declare-states-emergency-over-covid-19/5068654002/,"Visalia, Board of Supervisors declare states of emergency over COVID-19, Tulare likely to follow",state_of_emergency,234573.0,36.3276,-119.3269
Wallace,CA,,https://www.empireadvance.ca/news/local-news/wallace-woodworth-meetings-to-comply-with-covid-19-safety-mandate-1.24106599,Wallace-Woodworth meetings to comply with COVID-19 safety mandate,None,1002.0,38.1978,-120.9586
Washington,CA,03-04-2020 00:00,https://www.npr.org/sections/health-shots/2020/03/04/812121540/coronavirus-los-angeles-declares-emergency-and-u-s-reports-80-cases-in-13-states,"Coronavirus Deaths In Washington State And California, Where Gov. Declares Emergency",state_of_emergency,78.0,39.3591,-120.7906
Waterloo,CA,,https://globalnews.ca/news/6729364/coronavirus-waterloo-region-state-of-emergency/,"Coronavirus: Waterloo Region, municipalities declare state of emergency",state_of_emergency,750.0,38.0365,-121.1846
Watsonville,CA,03-13-2020 12:39,https://patch.com/california/watsonville/coronavirus-local-health-emergency-declared-watsonville,Coronavirus: Local Health Emergency Declared In Watsonville,state_of_emergency,77700.0,36.9206,-121.7706
