state,county,publish_date,url,title,category,population
Pennsylvania,Lebanon,43907.0,https://www.ldnews.com/story/news/2020/03/17/novel-coronavirus-lebanon-declares-disaster-emergency/5071589002/,City declares disaster emergency as Lebanon prepares for new coronavirus,state_of_emergency,135486.0
Pennsylvania,Lehigh,,https://www.wfmz.com/health/coronavirus/lehigh-county-declares-state-of-emergency/article_f4d67d16-679d-11ea-80f8-2381251154d7.html,Lehigh County declares state of emergency,state_of_emergency,355092.0
Pennsylvania,Luzerne,,http://www.citizensvoice.com/news/luzerne-county-under-state-of-emergency-after-first-case-reported-1.2607807,Luzerne County under state of emergency after first case reported,state_of_emergency,320103.0
Pennsylvania,McKean,,http://www.bradfordera.com/news/local/mckean-co-declares-disaster-emergency/article_0fd11e40-07e3-523b-beee-fa51c4b5fa35.html,McKean Co. declares disaster emergency,state_of_emergency,42979.0
Pennsylvania,Monroe,,https://www.wfmz.com/health/coronavirus/monroe-county-declares-disaster-emergency/article_7dbb948a-6934-11ea-8f61-1fbd90011693.html,Monroe County declares disaster emergency,state_of_emergency,167148.0
Pennsylvania,Montgomery,43902.0,https://philadelphia.cbslocal.com/2020/03/12/coronavirus-pennsylvania-announces-13th-presumed-positive-coronavirus-case-in-montgomery-county-brings-state-total-to-22/,Coronavirus In Pennsylvania: Gov. Tom Wolf Orders Mass Closings In Montgomery County Following More Coronavirus Cases,None,812376.0
Pennsylvania,Montour,,https://www.dailyitem.com/news/update-montour-union-counties-declare-disaster-emergency/article_1a74d326-6571-11ea-97eb-33a861688aaa.html,"UPDATE Montour, Union counties declare disaster emergency",state_of_emergency,18541.0
Pennsylvania,Northumberland,,https://www.dailyitem.com/coronavirus/update-northumberland-commissioners-declare-disaster-emergency/article_f20329e2-69ee-11ea-9d60-5b22ee90422c.html,UPDATE: Northumberland commissioners declare disaster emergency,state_of_emergency,94076.0
Pennsylvania,Potter,,http://www.oleantimesherald.com/coronavirus/potter-county-declares-emergency-over-pandemic/article_2c53ef93-6a7c-5b80-bcdb-1aa00cd5d0ab.html,Potter County declares emergency over pandemic,state_of_emergency,17497.0
Pennsylvania,Susquehanna,43910.570830000004,https://www.binghamtonhomepage.com/local-news-2/susquehanna-pa-declares-state-of-emergency/,"Susquehanna, PA declares state of emergency",state_of_emergency,42286.0
Pennsylvania,Washington,,https://observer-reporter.com/series/coronavirus/washington-county-records-second-coronavirus-case/article_eeaa9b62-6864-11ea-a97b-67a0b9e71472.html,Washington County declares emergency after 2nd coronavirus case announced,state_of_emergency,208206.0
Pennsylvania,Westmoreland,43904.0,https://pittsburgh.cbslocal.com/2020/03/14/greensburg-holds-press-conference-about-covid-19/,Coronavirus In Pennsylvania: Westmoreland County Declares Disaster Emergency,state_of_emergency,362437.0
Rhode Island,Newport,43914.72361,https://patch.com/rhode-island/newport/coronavirus-newport-state-emergency-extended,Coronavirus In Newport: State Of Emergency Extended,state_of_emergency,
South Carolina,Aiken,,https://www.aikenstandard.com/coronavirus/aiken-mayor-declares-state-of-emergency-due-to-novel-coronavirus/article_f03a3112-6725-11ea-b48c-e3e4180925d1.html,Aiken mayor declares state of emergency due to novel coronavirus,state_of_emergency,164176.0
South Carolina,Beaufort,43906.0,https://www.blufftontoday.com/news/20200316/coronavirus-bluffton-beaufort-county-declare-state-of-emergency,"Coronavirus: Bluffton, Beaufort County declare state of emergency",state_of_emergency,171838.0
South Carolina,Berkeley,,https://www.postandcourier.com/health/covid19/berkeley-county-declares-state-of-emergency-amid-sc-coronavirus-outbreak/article_91263428-687e-11ea-b759-a7f8d378c560.html,Berkeley County declares state of emergency amid SC coronavirus outbreak,state_of_emergency,194020.0
South Carolina,Charleston,43914.0,https://www.charlestoncitypaper.com/TheBattery/archives/2020/03/24/charleston-city-council-to-consider-citywide-stay-at-home-order-tuesday-night,"Charleston City Council passes citywide ""stay at home"" order Tuesday night",shelter_in_place,372803.0
South Carolina,Florence,,https://www.scnow.com/news/local/florence-county-leaders-declare-a-state-of-emergency/article_bba054cd-2fd5-598e-a736-95a24139540d.html,Florence County leaders declare a state of emergency,state_of_emergency,138326.0
South Carolina,Georgetown,43906.0,https://www.wmbfnews.com/2020/03/16/georgetown-county-declares-state-emergency-closes-recreation-facilities/,"Georgetown County declares State of Emergency, closes recreation facilities",state_of_emergency,60440.0
South Carolina,Lancaster,43903.0,https://www.wtoc.com/2020/03/13/sc-governor-declare-state-emergency-orders-kershaw-lancaster-county-schools-close/,"S.C. governor declares state of emergency; orders Kershaw, Lancaster county schools to close",state_of_emergency,80458.0
South Carolina,Spartanburg,43915.0,https://www.goupstate.com/news/20200325/coronavirus-chamber-urges-tax-relief-to-spartanburg-area-businesses,Coronavirus: Chamber urges tax relief to Spartanburg-area businesses,None,290969.0
South Carolina,Sumter,43908.80972,https://www.wltx.com/article/news/health/coronavirus/sumter-county-declares-state-of-emergency-over-coronavirus/101-7c7797bb-ca38-4da5-ba85-65066b70bc09,Sumter County declares state of emergency over coronavirus,state_of_emergency,108123.0
South Carolina,Sumter,43914.05764,https://www.wltx.com/article/news/local/street-squad/sumter/sumter-businesses-thankful-for-to-go-orders-amid-covid-19-dine-in-ban/101-98313112-72a7-4407-a3b0-027119d762c0,Sumter businesses grateful for to-go orders amid COVID-19 dine-in ban,None,108123.0
South Dakota,Deuel,43801.548610000005,https://dailyenergyinsider.com/news/23188-south-dakota-puc-approves-deuel-county-wind-project/,South Dakota PUC approves Deuel County wind project,None,4320.0
South Dakota,Turner,43826.102080000004,https://www.keloland.com/news/local-news/ag-appoints-turner-county-states-attorney-to-open-meetings-commission/,AG appoints Turner County State’s Attorney to Open Meetings Commission,None,8361.0
South Dakota,Yankton,,https://www.yankton.net/community/article_d5d9218e-68c9-11ea-9115-af6c586c809f.html,Yankton Co. Approves Emergency Measure,None,22696.0
Tennessee,Coffee,,https://www.tullahomanews.com/news/coronavirus_news/state-of-emergency-declared-in-coffee-county/article_1c18bb90-6ac9-11ea-a19d-f7f99e49655d.html,State of emergency declared in Coffee County,state_of_emergency,53357.0
Tennessee,Davidson,43905.97569,https://www.wkrn.com/news/metro-health-department-declares-public-health-emergency-in-davidson-county-amid-covid-19/,Metro Health Department declares public health emergency in Davidson County amid COVID-19,state_of_emergency,658602.0
Tennessee,DeKalb,,https://www.wjle.com/news/judges-order-release-of-several-non-violent-prisoners-from-dekalb-county-jail-due-to-covid-19-threat/,Judges Order Release of Several Non Violent Prisoners from DeKalb County Jail Due to COVID-19 Threat,None,19164.0
Tennessee,Dickson,43911.0,https://www.tennessean.com/story/news/local/dickson/2020/03/21/dickson-county-declares-state-emergency-joining-others/2893586001/,"Dickson County declares State of Emergency, joining others",state_of_emergency,50266.0
Tennessee,Dickson,,https://www.dicksonpost.com/news/dickson-approves-k-allocation-for-virus-assistance/article_6938e266-6de3-11ea-82d2-77f8bd20e4cb.html,Dickson approves $400K allocation for virus assistance,None,50266.0
Tennessee,Franklin,43911.04306,https://www.newschannel5.com/news/franklin-brentwood-declare-state-of-emergency-in-response-to-covid-19,"Franklin, Brentwood declare state of emergency in response to COVID-19",state_of_emergency,41129.0
Tennessee,Hamilton,43903.0,https://www.columbiadailyherald.com/news/20200313/hamilton-county-confirms-first-coronavirus-case-chattanooga-declares-state-of-emergency,Hamilton County confirms first coronavirus case; Chattanooga declares state of emergency,state_of_emergency,348673.0
Tennessee,Henderson,,https://www.hendersonvillestandard.com/hendersonville-sumner-county-declare-states-of-emergencies/article_d63bb196-6af4-11ea-ab28-a74efcf349eb.html,"Hendersonville, Sumner County declare states of emergencies",state_of_emergency,28048.0
Tennessee,Knox,43906.87292,https://www.wate.com/health/coronavirus/prepared-not-scared-knoxville-mayor-declares-state-of-emergency-in-response-to-coronavirus/,‘Prepared not scared’: Knoxville mayor declares state of emergency in response to coronavirus,state_of_emergency,444622.0
Tennessee,McMinn,43910.9875,https://www.wbir.com/article/news/health/coronavirus/mayor-announces-first-covid-19-case-in-mcminn-county-declares-state-of-emergency/51-f5d99a4c-bc23-4ce7-a37a-58b454d627c1,"Mayor announces first COVID-19 case in McMinn County, declares State of Emergency",state_of_emergency,52341.0
Tennessee,Madison,43910.0,https://www.wbbjtv.com/2020/03/20/madison-county-declares-state-of-emergency/,Madison County declares state of emergency,state_of_emergency,98733.0
Tennessee,Monroe,,http://www.advocateanddemocrat.com/covid19/article_a5ba7369-abf7-5abd-9539-c65d3a8d509f.html,Ingram declares state of emergency in Monroe over coronavirus,state_of_emergency,45265.0
Tennessee,Montgomery,43907.0,https://www.theleafchronicle.com/story/news/local/clarksville/2020/03/17/coronavirus-state-emergency-declared-montgomery-county/5071631002/,Coronavirus: State of emergency declared for Montgomery County,state_of_emergency,184119.0
Tennessee,Montgomery,,https://clarksvillenow.com/local/montgomery-county-mayor-executes-emergency-order-changes-county-operational-times/,"Montgomery County Mayor executes emergency order, changes county operational times",None,184119.0
Tennessee,Robertson,43908.0,https://www.tennessean.com/story/news/local/robertson/2020/03/18/robertson-county-tennessee-declares-state-emergency-amid-coronavirus-pandemic/2872747001/,Robertson County declares state of emergency amid coronavirus pandemic,state_of_emergency,67383.0
Tennessee,Robertson,43915.0,https://www.tennessean.com/story/news/local/robertson/2020/03/25/coronavirus-robertson-county-mayor-gatherings-prohibited-misdemeanor/5082786002/,Robertson County prohibits gatherings of 10 or more; residents can be charged with misdemeanor,None,67383.0
Tennessee,Sevier,43910.72986,https://www.wate.com/news/coronavirus-knox-county-orders-closure-of-bars-sevier-county-requests-restaurant-seating-limits/,"Coronavirus: Knox County orders closure of bars, Sevier County requests restaurant seating limits",school_business_closure,93570.0
Tennessee,Sumner,,https://www.gallatinnews.com/news/sumner-county-mayor-covid--spreading-rapidly-declares-state-of/article_4b381118-6af2-11ea-a3b9-bf5643c70d5e.html,"Sumner County mayor: COVID-19 spreading ‘rapidly,’ declares state of emergency",state_of_emergency,168888.0
Tennessee,Wilson,,https://www.wsmv.com/news/wilson-county-declares-state-of-emergency-amid-covid--pandemic/article_861397a2-6ee5-11ea-8119-53d1160ce0d4.html,Wilson County declares State of Emergency amid COVID-19 pandemic,state_of_emergency,121945.0
Texas,Angelina,43909.86875,https://www.easttexasmatters.com/news/local-news/lufkin-angelina-county-declare-local-state-of-disaster-in-response-to-coronavirus-outbreak/,"Lufkin, Angelina County declare ‘local state of disaster’ in response to coronavirus outbreak",disaster_declaration,87441.0
Texas,Aransas,43916.13403,https://www.kiiitv.com/video/news/port-aransas-to-prohibit-fishing-from-shore-camping-on-beach-other-activities-during-stay-at-home-order/503-e4bf992f-9def-4cd2-825c-7a895c447f97,"Port Aransas to prohibit fishing from shore, camping on beach, other activities during stay-at-home order",shelter_in_place,24356.0
Texas,Bell,,https://www.tdtnews.com/news/coronavirus/article_826f3b0c-6d3b-11ea-a661-bf063b450a73.html,"Bell County judge order residents to shelter in place as cases rise to 16; Essential work, businesses and activities excluded from order",shelter_in_place,326843.0
Texas,Bell,43908.78333,https://www.kxxv.com/hometown/bell-county/bell-county-ordered-dine-in-resturants-bars-gyms-to-close-declares-local-state-of-disaster,"Bell County declares local state of disaster; orders dine-in restaurants, bars, gyms to close",disaster_declaration,326843.0
Texas,Bexar,43913.0,https://www.sacurrent.com/the-daily/archives/2020/03/23/san-antonio-and-bexar-county-impose-shelter-in-place-order-through-april-9-to-contain-coronavirus-spread,San Antonio and Bexar County Impose Shelter-in-Place Order Through April 9 to Contain Coronavirus Spread,shelter_in_place,1817610.0
Texas,Bexar,43908.0,https://www.ksat.com/news/local/2020/03/18/explained-new-declarations-of-emergency-issued-in-san-antonio-and-bexar-county/,"Explained: COVID-19 orders issued in San Antonio, Bexar County and Texas",None,1817610.0
Texas,Bexar,43892.9625,https://www.kens5.com/article/news/health/coronavirus/bexar-county-coronavirus-public-health-emergency/273-788a002b-1b08-49d0-9a27-da639e6fed47,Bexar County joins San Antonio in declaring public health emergency over coronavirus,state_of_emergency,1817610.0
Texas,Borden,43690.0,https://www.kcbd.com/2019/08/13/ercot-declares-energy-emergency-alert-level-members-borden-dawson-counties/,"ERCOT declares Energy Emergency Alert Level 1 for members in Borden, Dawson Counties",state_of_emergency,637.0
Texas,Brazos,43903.92222,https://www.kxxv.com/hometown/brazos-county/brazos-county-declares-local-state-of-disaster-due-to-coronavirus,Brazos County declares local state of disaster due to coronavirus,disaster_declaration,203164.0
Texas,Burnet,43909.0,https://www.dailytrib.com/2020/03/19/governor-issues-covid-19-orders-burnet-county-holds-special-meeting/,Governor issues COVID-19 orders; Burnet County holds special meeting,None,43823.0
Texas,Caldwell,,http://post-register.com/coronavirus-caldwell-county-city-of-lockhart-declare-states-of-emergency/,"Coronavirus: Caldwell County, city of Lockhart declare states of emergency",state_of_emergency,39232.0
Texas,Chambers,43903.10417,https://www.12newsnow.com/article/news/health/coronavirus/chambers-county-declares-disaster-amid-coronavirus-concerns-says-no-confirmed-cases-at-this-time/502-1a3aed22-d584-4af8-b7c8-7b88e80316fd,"Chambers County declares disaster amid coronavirus concerns, says no confirmed cases at this time",disaster_declaration,36812.0
Texas,Chambers,,http://baytownsun.com/local/article_c180288a-68c5-11ea-938f-d702e25eaa55.html,Chambers County enacts youth curfew,None,36812.0
Texas,Cochran,43914.0,https://www.kcbd.com/2020/03/24/disaster-declaration-declared-cochran-county/,Disaster Declaration declared for Cochran County,disaster_declaration,3016.0
Texas,Coryell,43903.911810000005,https://www.kxxv.com/news/local-news/coryell-county-declares-local-state-of-disaster-due-to-coronavirus-threat,Coryell County declares local state of disaster due to coronavirus threat,disaster_declaration,76192.0
Texas,Denton,43903.0,https://www.dallasnews.com/news/public-health/2020/03/13/denton-county-declares-state-of-disaster-amid-coronavirus-outbreak/,Denton County declares state of disaster amid coronavirus outbreak,disaster_declaration,728799.0
Texas,El Paso,43903.0,https://www.elpasotimes.com/story/news/2020/03/13/el-paso-county-announce-state-emergency-over-coronavirus/5045734002/,City and county of El Paso announce 'state of emergency' over coronavirus,state_of_emergency,827718.0
Texas,Fannin,,http://www.ntxe-news.com/artman/publish/article_119206.shtml,Fannin County declares state of emergency to slow spread of COVID-19,state_of_emergency,33659.0
Texas,Fort Bend,43907.0,https://communityimpact.com/houston/sugar-land-missouri-city/coronavirus/2020/03/17/fort-bend-county-bars-restaurants-encouraged-to-limit-capacity-or-suspend-services/,"UPDATE: Fort Bend County Judge amends emergency declaration to order closure of gyms, salons, theaters",school_business_closure,652365.0
Texas,Galveston,43914.0,https://www.houstonpublicmedia.org/articles/news/health-science/coronavirus/2020/03/24/365034/galveston-county-orders-residents-to-stay-at-home/,Galveston County Orders Residents To Stay At Home – Houston Public Media,shelter_in_place,306782.0
Texas,Galveston,,https://www.galvnews.com/news/free/article_b69c4414-b823-5ee5-ba27-09218ebb7aab.html,Galveston declares coronavirus disaster; puts limits on events,disaster_declaration,306782.0
Texas,Gregg,43906.66806,https://www.easttexasmatters.com/health/coronavirus/gregg-county-declares-local-state-of-disaster-in-response-to-spread-of-covid-19/,Gregg County declares ‘local state of disaster’ in response to spread of COVID-19,disaster_declaration,123024.0
Texas,Henderson,43909.79097,https://www.easttexasmatters.com/news/local-news/athens-henderson-county-declare-local-state-of-disaster-in-response-to-coronavirus-outbreak/,"Athens, Henderson County declare ‘local state of disaster’ in response to coronavirus outbreak",disaster_declaration,78675.0
Texas,Henderson,43908.0,https://www.kltv.com/2020/03/18/city-henderson-mayor-declares-state-disaster-due-public-health-emergency/,City of Henderson mayor declares state of disaster due to public health emergency,state_of_emergency,78675.0
Texas,Hood,,http://www.forthoodsentinel.com/news/hood-enacts-mission-essential-manning-order-to-counter-virus/article_b7fd1874-6edb-11ea-91d7-f7d69aef5b88.html,Hood enacts ‘Mission Essential Manning’ order to counter virus,None,52905.0
Texas,Jack,43915.75139,https://www.jacksboronewspapers.com/covid-19-news-jacksboro/jack-county-city-jacksboro-declare-emergencies,"Jack County, City of Jacksboro declare emergencies",state_of_emergency,8957.0
Texas,Kaufman,43915.26875,https://www.nbcdfw.com/news/coronavirus/kaufman-county-judge-orders-shelter-in-place-for-residents/2338411/,Kaufman County Judge Orders Shelter-in-Place for Residents,shelter_in_place,108568.0
Texas,Kerr,,https://dailytimes.com/promotions/article_37723b8c-6e02-11ea-be85-836251bd33b4.html,Kerr County judge declares local state of disaster,disaster_declaration,49953.0
Texas,Kerr,,https://dailytimes.com/promotions/article_03411cc6-67e4-11ea-8773-9bbafbfcb157.html,"Kerrville declares emergency, unifies with other agencies to manage coronavirus",state_of_emergency,49953.0
Texas,Knox,,https://www.wthitv.com/content/news/Knox-County-commissioners-declare-a-state-of-emergency-568902761.html,Knox County commissioners declare a state of emergency over pandemic,state_of_emergency,3767.0
Texas,Lubbock,43903.986110000005,https://www.everythinglubbock.com/news/local-news/lubbock-county-declares-local-emergency-for-covid-19/,Lubbock County declares local emergency for COVID-19,state_of_emergency,289324.0
Texas,Lubbock,43906.0,https://www.kcbd.com/2020/03/16/city-lubbock-consider-limits-gatherings-emergency-meeting/,"Lubbock mayor declares public health disaster, limits public gatherings to 200 people",disaster_declaration,289324.0
Texas,Lynn,43908.0,https://www.kcbd.com/2020/03/18/lynn-county-declares-local-disaster-declaration/,Lynn County declares local disaster declaration,disaster_declaration,5723.0
Texas,McLennan,,https://www.wacotrib.com/news/government/mclennan-county-cities-declare-states-of-emergency-widening-restrictions-on/article_ef78c99e-bc17-533b-aece-ca33b4f58fe0.html,"McLennan County, cities declare states of emergency, widening restrictions on gatherings",state_of_emergency,241481.0
Texas,Marion,,https://www.marshallnewsmessenger.com/news/marion-county-declares-local-state-of-disaster/article_9f51c0ba-6a38-11ea-989b-7772840743b6.html,Marion County declares local state of disaster,disaster_declaration,10235.0
Texas,Moore,,https://www.moorenews.com/news/moore-county-declares-coronavirus-covid--disaster/article_03cefc68-6b08-11ea-8190-470a3517182b.html,Moore County declares coronavirus (COVID-19) disaster,disaster_declaration,22141.0
Texas,Nacogdoches,43911.0,https://www.ktre.com/2020/03/21/nacogdoches-county-city-issue-declaration-local-disaster-due-public-health-emergency/,"Nacogdoches county, city issue Declaration of Local Disaster due to public health emergency",disaster_declaration,65330.0
Texas,Panola,,http://www.portlavacawave.com/news/state/panola-county-declares-local-state-of-disaster/video_238347c5-2ad7-5337-8849-33ed13f45a49.html,Panola County declares local state of disaster,disaster_declaration,23870.0
Texas,Pecos,,"http://www.fortstocktonpioneer.com/stories/edc-urges-pecos-county-businesses-to-complete-online-worksheet-for-possible-financial-assistance,25184",EDC urges Pecos County businesses to complete online worksheet for possible financial assistance due to Coronavirus,None,15697.0
Texas,Presidio,43788.820139999996,https://www.newswest9.com/article/news/local/presidio-county-c3-presents/513-6ade91e7-43e6-446c-9cca-e840b04878d9,Presidio Co. approves permits for C3 presents,None,7201.0
Texas,Rockwall,43914.73125,https://www.nbcdfw.com/news/coronavirus/rockwall-county-orders-shelter-in-place-order-until-mid-april/2338062/,Rockwall County Orders Shelter-in-Place Order Until Mid-April,shelter_in_place,85245.0
Texas,Scurry,43916.84861,https://www.bigcountryhomepage.com/health/coronavirus/scurry-county-shelter-in-place/,Scurry County orders residents to ‘Shelter in Place’,shelter_in_place,17302.0
Texas,Swisher,43703.0,https://www.newschannel10.com/2019/08/26/state-disaster-declared-randall-swisher-counties/,State of Disaster declared in Randall and Swisher counties,disaster_declaration,7763.0
Texas,Upshur,43913.0,https://www.kltv.com/2020/03/23/upshur-county-orders-closure-game-rooms-combat-spread-covid-/,Upshur County orders closure of game rooms to combat spread of COVID-19,None,39884.0
Texas,Walker,,https://www.itemonline.com/coronavirus/walker-county-extends-local-disaster-declaration/article_2cb89eb0-67b9-11ea-8e2e-53dbffbea277.html,Walker County extends local disaster declaration,disaster_declaration,68817.0
Texas,Wilbarger,43651.0,https://www.timesrecordnews.com/story/news/local/2019/07/05/state-approves-funding-wilbarger-county-airport/1639280001/,State approves funding for Wilbarger County Airport,None,13131.0
Texas,Williamson,43904.0,https://www.statesman.com/news/20200314/coronavirus-in-texas-williamson-county-declares-local-state-of-disaster,CORONAVIRUS IN TEXAS: Williamson County declares local state of disaster,disaster_declaration,471014.0
Utah,Summit,43913.929860000004,https://www.abc4.com/news/local-news/summit-county-health-director-issues-orders-on-gatherings/,Summit County health director issues orders on gatherings,None,38486.0
Utah,Uintah,43911.09792,https://www.abc4.com/news/local-news/uintah-county-declares-local-state-of-emergency-due-to-economic-impact-of-covid-19/,Uintah County declares local state of emergency due to economic impact of COVID-19,state_of_emergency,35555.0
Virginia,Accomack,43911.0,https://www.easternshorepost.com/2020/03/21/accomack-county-declares-state-of-emergency-covid-19/,Accomack County Declares State of Emergency: COVID-19,state_of_emergency,33148.0
Virginia,Appomattox,,http://www.timesvirginian.com/news/article_d268c5f0-6adf-11ea-96f0-c7f3ff5275d2.html,Appomattox County declares emergency,state_of_emergency,15255.0
Virginia,Augusta,,https://www.whsv.com/content/news/Augusta-County-declares-state-of-emergency-due-to-COVID-19-568835441.html,"Augusta County, Staunton declare states of emergency due to COVID-19",state_of_emergency,73912.0
Virginia,Bedford,,https://www.newsadvance.com/news/local/bedford-county-planning-to-declare-local-emergency-in-response-to/article_56cd0b8f-611f-53d0-9240-878f24141445.html,Bedford County planning to declare local emergency in response to COVID-19,state_of_emergency,
Virginia,Buchanan,43908.82153,https://www.wjhl.com/news/buchanan-county-declares-local-emergency-closes-all-county-owned-public-facilities/,"Buchanan County declares local emergency, closes all county-owned public facilities",state_of_emergency,23597.0
Virginia,Carroll,43909.81458,https://www.thecarrollnews.com/news/6983/carroll-county-declares-local-emergency-3,Carroll County declares local emergency,state_of_emergency,29883.0
Virginia,Charlotte,,https://www.charlotteobserver.com/news/article241492071.html,First NC virus deaths reported; more home orders issued | Charlotte Observer,deaths,12305.0
Virginia,Charlotte,,https://www.charlotteagenda.com/198525/everything-you-need-to-know-about-coronavirus/,Current status of coronavirus in Charlotte: County orders residents to stay home as cases climb to 204,shelter_in_place,12305.0
Virginia,Clarke,,https://www.winchesterstar.com/coronavirus/coronavirus-prompts-clarke-county-to-declare-emergency/article_f448b813-29a0-569d-9a9f-f7945d63fd71.html,Coronavirus prompts Clarke County to declare emergency,state_of_emergency,14348.0
Virginia,Dinwiddie,43791.0,https://www.nbc12.com/2019/11/22/dinwiddie-county-declares-itself-second-amendment-sanctuary/,Dinwiddie County declares itself ‘Second Amendment Sanctuary’,None,27904.0
Virginia,Fairfax,43907.61389,https://patch.com/virginia/herndon/fairfax-county-declares-state-local-emergency-over-coronavirus,Fairfax County Declares State Of Local Emergency Over Coronavirus,state_of_emergency,1130924.0
Virginia,Fauquier,,https://www.fauquier.com/news/fauquier-county-declares-local-emergency/article_d4c5fc44-67d5-11ea-a011-f7aa93c1cac0.html,Fauquier County declares local emergency,state_of_emergency,67207.0
Virginia,Frederick,,https://www.winchesterstar.com/coronavirus/frederick-county-declares-state-of-emergency/article_031146bb-cf23-5335-a939-3b99e9ae7b7d.html,Frederick County declares state of emergency,state_of_emergency,81319.0
Virginia,Gloucester,,https://www.gazettejournal.net/gloucester-county-administrator-declares-local-emergency/,Gloucester County Administrator declares local emergency – Gazette Journal,state_of_emergency,36834.0
Virginia,Grayson,,https://www.galaxgazette.com/content/grayson-carroll-declare-states-emergency,"Grayson, Carroll declare states of emergency",state_of_emergency,15161.0
Virginia,Greene,,http://www.cbs19news.com/story/41896447/greene-county-declares-state-of-local-emergency,Greene County declares state of local emergency,state_of_emergency,18804.0
Virginia,Loudoun,43906.57153,https://patch.com/virginia/leesburg/loudoun-declares-local-emergency-help-cope-coronavirus,Loudoun Declares Local Emergency In Response To Coronavirus,state_of_emergency,349679.0
Virginia,Louisa,,http://www.cbs19news.com/story/41895117/local-emergency-declaration-for-louisa-county,Local emergency declaration for Louisa County,None,33945.0
Virginia,Orange,43916.25,https://www.wmfe.org/coronavirus-latest-for-3-26-stay-at-home-orders-take-effect-in-orange-osceola-counties-tonight/150070,Coronavirus Latest for 3/26: Stay At Home Orders Take Effect In Orange & Osceola Counties Tonight,shelter_in_place,34689.0
Virginia,Orange,43887.71944,https://thehill.com/policy/healthcare/484835-orange-county-declaring-local-health-emergency-in-response-to-coronavirus,Orange County declaring local health emergency in response to coronavirus,state_of_emergency,34689.0
Virginia,Pittsylvania,,https://www.godanriver.com/news/local/pittsylvania-county-latest-to-declare-state-of-emergency-over-covid/article_7b3754fc-691a-11ea-a224-978c099de51b.html,Pittsylvania County latest to declare state of emergency over COVID-19,state_of_emergency,62426.0
Virginia,Prince William,,https://www.princewilliamtimes.com/news/prince-william-declares-local-state-of-emergency-amid-coronavirus-pandemic/article_8f8e8c2a-67aa-11ea-8a8a-fbbe8d338f55.html,Prince William declares local ‘state of emergency’ amid coronavirus pandemic,state_of_emergency,438580.0
Virginia,Rockingham,,https://www.whsv.com/content/news/Rockingham-County-Declares-State-of-Emergency-568801891.html,Rockingham County declares state of emergency,state_of_emergency,77741.0
Virginia,Smyth,,https://www.swvatoday.com/news/article_a29ca5d4-687e-11ea-8576-af312cbe6a43.html,Smyth County makes local declaration of emergency to ease access to state aid,state_of_emergency,31652.0
Virginia,Stafford,43906.0,https://potomaclocal.com/2020/03/16/coronavirus-detected-in-stafford-emergencies-declared-in-county-fredericksburg/,"Coronavirus detected in Stafford; emergencies declared in county, Fredericksburg",state_of_emergency,136788.0
Virginia,Surry,,https://www.heraldcourier.com/sports/class-girls-state-finals-honaker-surry-county-canceled-due-to/article_a165c4d0-64d1-11ea-91f4-23bca903abd6.html,"CLASS 1 GIRLS STATE FINALS: Honaker-Surry County canceled due to virus, declared co-champs",None,6765.0
Virginia,Tazewell,,https://www.bdtonline.com/news/tazewell-county-bluefield-va-declare-state-of-emergency/article_a2d8def8-6b0f-11ea-8597-7bb113913c97.html,"Tazewell County, Bluefield, Va. declare State of Emergency",state_of_emergency,44103.0
Virginia,Warren,,https://www.nvdaily.com/nvdaily/warren-county-declares-state-of-emergency/article_c21ab2ed-3eda-515b-9140-36924146b5e1.html,Warren County declares state of emergency,state_of_emergency,38699.0
Virginia,Wise,43914.90903,https://www.wjhl.com/local-coronavirus-coverage/ballad-health-designates-lonesome-pine-hospital-in-wise-county-as-regional-covid-19-hospital/,Ballad Health designates Lonesome Pine Hospital in Wise County as regional COVID-19 hospital,None,40589.0
Virginia,Wythe,43909.07153,https://www.wfxrtv.com/news/state-of-emergency-declared-in-wythe-county-due-to-covid-19-pandemic/,State of Emergency declared in Wythe County due to COVID-19 pandemic,state_of_emergency,29344.0
Washington,Cowlitz,,https://tdn.com/news/local/cowlitz-county-declares-novel-coronavirus-emergency/article_2353592f-0507-52ac-814e-092ce14511ad.html,Cowlitz County declares novel coronavirus emergency,state_of_emergency,101860.0
Washington,Island,43897.42153,https://www.heraldnet.com/news/island-county-declares-state-of-emergency-no-virus-cases-yet/,Island County declares state of emergency; no virus cases yet,state_of_emergency,78801.0
Washington,Klickitat,,https://www.hoodrivernews.com/news/klickitat-county-and-cities-declare-covid--state-of-emergency/article_64670ac2-6700-11ea-974f-fbd571926dd8.html,Klickitat County and Cities Declare COVID-19 State of Emergency,state_of_emergency,20866.0
Washington,Okanogan,,http://www.gazette-tribune.com/news/emergency-declared-by-okanogan-county-commissioners/80028/,Emergency declared by Okanogan County Commissioners,state_of_emergency,41193.0
Washington,San Juan,43902.0625,https://www.sanjuanjournal.com/news/san-juan-county-to-declare-an-emergency-in-response-to-covid-19/,San Juan County to declare an emergency in response to COVID-19,state_of_emergency,15875.0
Washington,San Juan,43913.0625,https://www.sanjuanjournal.com/news/new-orders-for-san-juan-county-courts/,New orders for San Juan County courts,None,15875.0
Washington,Snohomish,43896.10903,https://www.king5.com/article/news/health/snothomish-county-declares-coronavirus-emergency/281-ac3386ca-aee5-4518-9d20-f582405f2135,Snohomish County declares coronavirus emergency,state_of_emergency,745913.0
